"TimeString";"Vol_h_estatico";"Vol_t_estatico"
"2021-04-22 00:22:21";2,201967;2,57487
"2021-04-22 00:23:21";2,253328;2,573423
"2021-04-22 00:24:21";2,161097;2,576678
"2021-04-22 00:25:21";2,235605;2,570529
"2021-04-22 00:26:21";2,211733;2,571976
"2021-04-22 00:27:21";2,249349;2,58138
"2021-04-22 00:28:21";2,214627;2,580295
"2021-04-22 00:29:21";2,190393;2,581742
"2021-04-22 00:30:21";2,233796;2,592231
"2021-04-22 00:31:21";2,203776;2,585359
"2021-04-22 00:32:21";2,265625;2,585359
"2021-04-22 00:33:21";2,180628;2,590422
"2021-04-22 00:34:21";2,255498;2,58355
"2021-04-22 00:35:21";2,174117;2,582465
"2021-04-22 00:36:21";2,228733;2,593678
"2021-04-22 00:37:21";2,182798;2,590784
"2021-04-22 00:38:21";2,152416;2,584635
"2021-04-22 00:39:21";2,22186;2,596933
"2021-04-22 00:40:21";2,163267;2,579572
"2021-04-22 00:41:21";2,154586;2,579572
"2021-04-22 00:42:21";2,212456;2,57487
"2021-04-22 00:43:21";2,154586;2,584274
"2021-04-22 00:44:21";2,190755;2,580295
"2021-04-22 00:45:21";2,209925;2,582465
"2021-04-22 00:46:21";2,16616;2,576678
"2021-04-22 00:47:21";2,231264;2,578848
"2021-04-22 00:48:21";2,171947;2,578487
"2021-04-22 00:49:21";2,136502;2,57921
"2021-04-22 00:50:21";2,18316;2,587891
"2021-04-22 00:51:21";2,126374;2,585359
"2021-04-22 00:52:21";2,093099;2,582103
"2021-04-22 00:53:21";2,172309;2,585359
"2021-04-22 00:54:21";2,141927;2,58355
"2021-04-22 00:55:21";2,100333;2,588614
"2021-04-22 00:56:21";2,145182;2,60489
"2021-04-22 00:57:21";2,111183;2,600911
"2021-04-22 00:58:21";2,100333;2,602358
"2021-04-22 00:59:21";2,187138;2,605613
"2021-04-22 01:00:20";2,125651;2,608507
"2021-04-22 01:01:20";2,173394;2,608145
"2021-04-22 01:02:20";2,133608;2,617188
"2021-04-22 01:03:20";2,204861;2,603805
"2021-04-22 01:04:21";2,10829;2,605613
"2021-04-22 01:05:21";2,156756;2,60923
"2021-04-22 01:06:21";2,085865;2,615379
"2021-04-22 01:07:21";2,115524;2,621528
"2021-04-22 01:08:21";2,070674;2,630932
"2021-04-22 01:09:21";2,111545;2,619358
"2021-04-22 01:10:21";2,062355;2,617549
"2021-04-22 01:11:21";2,046079;2,617188
"2021-04-22 01:12:21";2,10612;2,612124
"2021-04-22 01:13:21";2,076823;2,618634
"2021-04-22 01:14:21";2,092737;2,622974
"2021-04-22 01:15:21";2,043547;2,622974
"2021-04-22 01:16:21";2,125289;2,626953
"2021-04-22 01:17:21";2,075376;2,627315
"2021-04-22 01:18:21";2,076823;2,634549
"2021-04-22 01:19:20";2,119864;2,6284
"2021-04-22 01:20:20";2,073929;2,63491
"2021-04-22 01:21:20";2,116247;2,622251
"2021-04-22 01:22:20";2,017506;2,628762
"2021-04-22 01:23:20";2,089844;2,614294
"2021-04-22 01:24:20";2,039569;2,6114
"2021-04-22 01:25:21";2,00774;2,616102
"2021-04-22 01:26:21";2,055121;2,613932
"2021-04-22 01:27:21";2,007017;2,614656
"2021-04-22 01:28:21";2,05042;2,613932
"2021-04-22 01:29:21";2,017867;2,608507
"2021-04-22 01:30:21";1,997975;2,611039
"2021-04-22 01:31:21";2,056206;2,60272
"2021-04-22 01:32:21";2,016782;2,601996
"2021-04-22 01:33:21";2,021846;2,603081
"2021-04-22 01:34:21";2,068866;2,617911
"2021-04-22 01:35:21";2,011357;2,622613
"2021-04-22 01:36:21";2,061632;2,619358
"2021-04-22 01:37:21";1,978805;2,616102
"2021-04-22 01:38:21";1,993273;2,6114
"2021-04-22 01:39:21";1,986762;2,614294
"2021-04-22 01:40:21";1,986762;2,614656
"2021-04-22 01:41:21";1,987124;2,610677
"2021-04-22 01:42:21";1,956742;2,602358
"2021-04-22 01:43:21";1,982784;2,609954
"2021-04-22 01:44:21";1,97555;2,596933
"2021-04-22 01:45:21";1,931062;2,596933
"2021-04-22 01:46:21";1,981699;2,594039
"2021-04-22 01:47:20";1,929977;2,594039
"2021-04-22 01:48:20";2,012442;2,589337
"2021-04-22 01:49:20";1,939742;2,591507
"2021-04-22 01:50:20";2,021123;2,588252
"2021-04-22 01:51:20";1,959274;2,576678
"2021-04-22 01:52:20";1,927445;2,576678
"2021-04-22 01:53:21";1,982422;2,576317
"2021-04-22 01:54:21";1,923105;2,573061
"2021-04-22 01:55:21";1,9477;2,569806
"2021-04-22 01:56:21";1,958189;2,567998
"2021-04-22 01:57:21";1,884404;2,5727
"2021-04-22 01:58:21";1,921296;2,584274
"2021-04-22 01:59:21";1,925637;2,596933
"2021-04-22 02:00:20";1,886936;2,619719
"2021-04-22 02:01:20";1,965422;2,630208
"2021-04-22 02:02:20";1,881872;2,654442
"2021-04-22 02:03:20";1,919126;2,663484
"2021-04-22 02:04:20";1,940827;2,674335
"2021-04-22 02:05:20";1,908999;2,672164
"2021-04-22 02:06:20";1,95204;2,677951
"2021-04-22 02:07:20";1,881149;2,683377
"2021-04-22 02:08:20";1,933232;2,683377
"2021-04-22 02:09:20";1,888021;2,691334
"2021-04-22 02:10:20";1,908637;2,689887
"2021-04-22 02:11:20";1,906105;2,701823
"2021-04-22 02:12:20";1,864873;2,701099
"2021-04-22 02:13:20";1,925637;2,702908
"2021-04-22 02:14:20";1,906105;2,692419
"2021-04-22 02:15:20";1,854022;2,692781
"2021-04-22 02:16:20";1,946615;2,68627
"2021-04-22 02:17:20";1,865234;2,695313
"2021-04-22 02:18:20";1,910446;2,690249
"2021-04-22 02:19:20";1,911892;2,684824
"2021-04-22 02:20:20";1,92419;2,692419
"2021-04-22 02:21:20";1,893084;2,692419
"2021-04-22 02:22:20";1,862341;2,680121
"2021-04-22 02:23:20";1,918041;2,676866
"2021-04-22 02:24:20";1,837746;2,677228
"2021-04-22 02:25:20";1,889106;2,664931
"2021-04-22 02:26:20";1,881872;2,66276
"2021-04-22 02:27:20";1,816768;2,663122
"2021-04-22 02:28:20";1,87283;2,66276
"2021-04-22 02:29:20";1,855107;2,651548
"2021-04-22 02:30:20";1,819661;2,646123
"2021-04-22 02:31:20";1,865958;2,641782
"2021-04-22 02:32:20";1,863426;2,638889
"2021-04-22 02:33:20";1,845703;2,630932
"2021-04-22 02:34:20";1,876085;2,631655
"2021-04-22 02:35:20";1,878617;2,62406
"2021-04-22 02:36:20";1,813151;2,618634
"2021-04-22 02:37:20";1,872468;2,614656
"2021-04-22 02:38:20";1,824725;2,599826
"2021-04-22 02:39:20";1,786024;2,597656
"2021-04-22 02:40:20";1,844256;2,591507
"2021-04-22 02:41:20";1,806279;2,599103
"2021-04-22 02:42:20";1,74877;2,597295
"2021-04-22 02:43:20";1,818938;2,599826
"2021-04-22 02:44:20";1,80013;2,609592
"2021-04-22 02:45:20";1,773003;2,617188
"2021-04-22 02:46:20";1,822917;2,626591
"2021-04-22 02:47:20";1,808449;2,640336
"2021-04-22 02:48:20";1,804832;2,652271
"2021-04-22 02:49:20";1,788918;2,669271
"2021-04-22 02:50:20";1,850767;2,676143
"2021-04-22 02:51:20";1,767216;2,68627
"2021-04-22 02:52:20";1,750579;2,692057
"2021-04-22 02:53:20";1,792535;2,714844
"2021-04-22 02:54:20";1,790365;2,718099
"2021-04-22 02:55:20";1,731771;2,715205
"2021-04-22 02:56:20";1,738643;2,719907
"2021-04-22 02:57:20";1,786386;2,714844
"2021-04-22 02:58:20";1,726707;2,723163
"2021-04-22 02:59:20";1,762514;2,736183
"2021-04-22 03:00:19";1,76794;2,738353
"2021-04-22 03:01:19";1,773365;2,740524
"2021-04-22 03:02:19";1,782407;2,746311
"2021-04-22 03:03:19";1,74877;2,755715
"2021-04-22 03:04:19";1,779152;2,767289
"2021-04-22 03:05:19";1,758898;2,769097
"2021-04-22 03:06:19";1,724899;2,755715
"2021-04-22 03:07:19";1,766855;2,767289
"2021-04-22 03:08:19";1,696325;2,769459
"2021-04-22 03:09:19";1,760344;2,76982
"2021-04-22 03:10:19";1,709708;2,772352
"2021-04-22 03:11:19";1,723452;2,764395
"2021-04-22 03:12:19";1,753834;2,752821
"2021-04-22 03:13:19";1,708261;2,758608
"2021-04-22 03:14:19";1,757089;2,742694
"2021-04-22 03:15:19";1,69741;2,752821
"2021-04-22 03:16:19";1,762876;2,740885
"2021-04-22 03:17:19";1,707538;2,744864
"2021-04-22 03:18:19";1,8023;2,731482
"2021-04-22 03:19:19";1,753111;2,734375
"2021-04-22 03:20:19";1,732494;2,731843
"2021-04-22 03:21:19";1,752749;2,718099
"2021-04-22 03:22:19";1,682581;2,721716
"2021-04-22 03:23:19";1,752749;2,708333
"2021-04-22 03:24:19";1,687283;2,709418
"2021-04-22 03:25:19";1,727069;2,700738
"2021-04-22 03:26:19";1,708984;2,701099
"2021-04-22 03:27:19";1,676071;2,700376
"2021-04-22 03:28:19";1,726345;2,694227
"2021-04-22 03:29:19";1,740451;2,697844
"2021-04-22 03:30:19";1,702836;2,693866
"2021-04-22 03:31:19";1,715133;2,686994
"2021-04-22 03:32:19";1,729239;2,690972
"2021-04-22 03:33:19";1,705367;2,689164
"2021-04-22 03:34:19";1,745515;2,697483
"2021-04-22 03:35:19";1,67173;2,689887
"2021-04-22 03:36:19";1,643157;2,694951
"2021-04-22 03:37:19";1,706452;2,684462
"2021-04-22 03:38:19";1,64605;2,684462
"2021-04-22 03:39:19";1,692708;2,680483
"2021-04-22 03:40:19";1,681134;2,677951
"2021-04-22 03:41:19";1,638093;2,681568
"2021-04-22 03:42:19";1,672092;2,674696
"2021-04-22 03:43:19";1,677156;2,675058
"2021-04-22 03:44:19";1,630498;2,673611
"2021-04-22 03:45:19";1,640625;2,674696
"2021-04-22 03:46:19";1,667752;2,671079
"2021-04-22 03:47:19";1,643157;2,668909
"2021-04-22 03:48:19";1,673539;2,668547
"2021-04-22 03:49:19";1,656539;2,665292
"2021-04-22 03:50:19";1,601201;2,664931
"2021-04-22 03:51:19";1,663411;2,663122
"2021-04-22 03:52:19";1,630859;2,671441
"2021-04-22 03:53:19";1,574436;2,671803
"2021-04-22 03:54:19";1,594329;2,685909
"2021-04-22 03:55:19";1,627242;2,694227
"2021-04-22 03:56:19";1,575521;2,706887
"2021-04-22 03:57:19";1,58384;2,715929
"2021-04-22 03:58:19";1,603371;2,725694
"2021-04-22 03:59:19";1,56901;2,723163
"2021-04-22 04:00:19";1,600116;2,729673
"2021-04-22 04:01:19";1,607711;2,73763
"2021-04-22 04:02:19";1,579138;2,740885
"2021-04-22 04:03:19";1,657986;2,73112
"2021-04-22 04:04:19";1,568649;2,738353
"2021-04-22 04:05:19";1,636646;2,727503
"2021-04-22 04:06:19";1,577329;2,726779
"2021-04-22 04:07:19";1,583478;2,720631
"2021-04-22 04:08:19";1,576968;2,724609
"2021-04-22 04:09:19";1,544777;2,717014
"2021-04-22 04:10:19";1,595052;2,715205
"2021-04-22 04:11:19";1,572989;2,709418
"2021-04-22 04:12:19";1,578053;2,700014
"2021-04-22 04:13:19";1,60952;2,700738
"2021-04-22 04:14:19";1,568649;2,689525
"2021-04-22 04:15:19";1,609881;2,692419
"2021-04-22 04:16:19";1,609158;2,694589
"2021-04-22 04:17:19";1,591074;2,683377
"2021-04-22 04:18:19";1,581308;2,680483
"2021-04-22 04:19:19";1,604456;2,67759
"2021-04-22 04:20:19";1,551649;2,677228
"2021-04-22 04:21:19";1,54116;2,668909
"2021-04-22 04:22:19";1,586733;2,666016
"2021-04-22 04:23:19";1,531033;2,66059
"2021-04-22 04:24:19";1,567202;2,656973
"2021-04-22 04:25:19";1,596499;2,651548
"2021-04-22 04:26:19";1,536097;2,648293
"2021-04-22 04:27:19";1,532841;2,641782
"2021-04-22 04:28:19";1,546947;2,638527
"2021-04-22 04:29:19";1,603371;2,638165
"2021-04-22 04:30:19";1,554543;2,635272
"2021-04-22 04:31:19";1,554543;2,633825
"2021-04-22 04:32:19";1,607711;2,628762
"2021-04-22 04:33:19";1,582031;2,624783
"2021-04-22 04:34:19";1,579499;2,619719
"2021-04-22 04:35:19";1,576244;2,617188
"2021-04-22 04:36:19";1,537905;2,614294
"2021-04-22 04:37:19";1,538628;2,610315
"2021-04-22 04:38:19";1,5625;2,607784
"2021-04-22 04:39:19";1,523799;2,608869
"2021-04-22 04:40:19";1,500651;2,606699
"2021-04-22 04:41:19";1,557436;2,608507
"2021-04-22 04:42:19";1,532118;2,608507
"2021-04-22 04:43:19";1,516204;2,608507
"2021-04-22 04:44:19";1,541884;2,603805
"2021-04-22 04:45:19";1,552373;2,602358
"2021-04-22 04:46:19";1,510417;2,596933
"2021-04-22 04:47:19";1,548756;2,596933
"2021-04-22 04:48:19";1,592882;2,591146
"2021-04-22 04:49:19";1,524523;2,591146
"2021-04-22 04:50:19";1,506438;2,590061
"2021-04-22 04:51:19";1,566479;2,587891
"2021-04-22 04:52:19";1,542969;2,582465
"2021-04-22 04:53:19";1,497758;2,579933
"2021-04-22 04:54:19";1,48329;2,582465
"2021-04-22 04:55:19";1,534288;2,578848
"2021-04-22 04:56:19";1,516927;2,576678
"2021-04-22 04:57:19";1,494864;2,569806
"2021-04-22 04:58:19";1,510417;2,567274
"2021-04-22 04:59:19";1,557436;2,560402
"2021-04-22 05:00:18";1,532118;2,556062
"2021-04-22 05:01:18";1,510778;2,55136
"2021-04-22 05:02:18";1,572989;2,558232
"2021-04-22 05:03:18";1,551288;2,576317
"2021-04-22 05:04:18";1,495226;2,593316
"2021-04-22 05:05:18";1,576968;2,603081
"2021-04-22 05:06:18";1,500289;2,611039
"2021-04-22 05:07:18";1,553458;2,612847
"2021-04-22 05:08:18";1,523076;2,6114
"2021-04-22 05:09:18";1,554543;2,610315
"2021-04-22 05:10:18";1,560691;2,608145
"2021-04-22 05:11:18";1,51114;2,608507
"2021-04-22 05:12:18";1,579138;2,605975
"2021-04-22 05:13:18";1,549117;2,603443
"2021-04-22 05:14:18";1,575521;2,599826
"2021-04-22 05:15:18";1,578414;2,599465
"2021-04-22 05:16:18";1,550926;2,594039
"2021-04-22 05:17:18";1,617477;2,593316
"2021-04-22 05:18:18";1,551288;2,590061
"2021-04-22 05:19:18";1,580946;2,587891
"2021-04-22 05:20:18";1,571542;2,585721
"2021-04-22 05:21:18";1,544054;2,584997
"2021-04-22 05:22:18";1,586733;2,579933
"2021-04-22 05:23:18";1,527054;2,579572
"2021-04-22 05:24:18";1,604456;2,576678
"2021-04-22 05:25:18";1,546224;2,57487
"2021-04-22 05:26:18";1,53248;2,571976
"2021-04-22 05:27:18";1,608435;2,571615
"2021-04-22 05:28:18";1,551649;2,569083
"2021-04-22 05:29:18";1,579138;2,569806
"2021-04-22 05:30:18";1,592882;2,565466
"2021-04-22 05:31:18";1,573712;2,562572
"2021-04-22 05:32:18";1,626157;2,561126
"2021-04-22 05:33:18";1,560691;2,559679
"2021-04-22 05:34:18";1,616392;2,559317
"2021-04-22 05:35:18";1,570457;2,554977
"2021-04-22 05:36:18";1,552011;2,5557
"2021-04-22 05:37:18";1,589988;2,55353
"2021-04-22 05:38:18";1,553819;2,553168
"2021-04-22 05:39:18";1,561777;2,550637
"2021-04-22 05:40:18";1,529948;2,559317
"2021-04-22 05:41:18";0,7628038;2,539786
"2021-04-22 05:42:18";0,7617188;2,47215
"2021-04-22 05:43:18";0,7624421;2,429471
"2021-04-22 05:44:18";0,7606336;2,39945
"2021-04-22 05:45:18";0,7624421;2,37594
"2021-04-22 05:46:18";0,7620804;2,351346
"2021-04-22 05:47:18";0,7628038;2,329282
"2021-04-22 05:48:18";0,7628038;2,33724
"2021-04-22 05:49:18";0,7628038;2,330729
"2021-04-22 05:50:18";0,7628038;2,319517
"2021-04-22 05:51:18";0,7628038;2,305411
"2021-04-22 05:52:18";0,7628038;2,292028
"2021-04-22 05:53:18";0,7635272;2,279007
"2021-04-22 05:54:18";0,7638889;2,267072
"2021-04-22 05:55:18";0,7649739;2,254413
"2021-04-22 05:56:18";0,7656973;2,242839
"2021-04-22 05:57:18";0,7656973;2,232711
"2021-04-22 05:58:18";0,7656973;2,220052
"2021-04-22 05:59:18";0,7656973;2,210648
"2021-04-22 06:00:18";0,7664207;2,201244
"2021-04-22 06:01:18";0,7675058;2,192564
"2021-04-22 06:02:18";0,7671441;2,18316
"2021-04-22 06:03:18";0,7682291;2,174479
"2021-04-22 06:04:18";0,7682291;2,16616
"2021-04-22 06:05:18";0,7685909;2,157841
"2021-04-22 06:06:18";0,7685909;2,149523
"2021-04-22 06:07:18";0,7689525;2,143374
"2021-04-22 06:08:18";0,7689525;2,13614
"2021-04-22 06:09:18";0,7696759;2,131076
"2021-04-22 06:10:18";0,7703993;2,125651
"2021-04-22 06:11:18";0,770761;2,119864
"2021-04-22 06:12:18";0,770761;2,114077
"2021-04-22 06:13:18";0,7711227;2,110822
"2021-04-22 06:14:18";0,7714844;2,105758
"2021-04-22 06:15:18";0,7714844;2,101779
"2021-04-22 06:16:18";0,7722077;2,096354
"2021-04-22 06:17:18";0,7718461;2,091652
"2021-04-22 06:18:18";0,7725694;2,088397
"2021-04-22 06:19:18";0,7722077;2,083333
"2021-04-22 06:20:18";0,7729311;2,080078
"2021-04-22 06:21:18";0,7722077;2,076823
"2021-04-22 06:22:18";0,7740162;2,072483
"2021-04-22 06:23:18";0,7732928;2,068504
"2021-04-22 06:24:18";0,7743779;2,065972
"2021-04-22 06:25:18";0,7743779;2,062355
"2021-04-22 06:26:18";0,7743779;2,059462
"2021-04-22 06:27:18";0,7743779;2,056568
"2021-04-22 06:28:18";0,7743779;2,052951
"2021-04-22 06:29:18";0,7747396;2,049696
"2021-04-22 06:30:18";0,7743779;2,047164
"2021-04-22 06:31:18";0,7747396;2,044994
"2021-04-22 06:32:18";0,7751012;2,041739
"2021-04-22 06:33:18";0,7747396;2,039569
"2021-04-22 06:34:18";0,7754629;2,038122
"2021-04-22 06:35:18";0,7754629;2,036314
"2021-04-22 06:36:18";0,7761863;2,033782
"2021-04-22 06:37:18";0,7754629;2,032697
"2021-04-22 06:38:18";0,776548;2,030888
"2021-04-22 06:39:18";0,7772714;2,028718
"2021-04-22 06:40:18";0,7769097;2,027633
"2021-04-22 06:41:18";0,7769097;2,026186
"2021-04-22 06:42:18";0,7769097;2,024016
"2021-04-22 06:43:18";0,7772714;2,022208
"2021-04-22 06:44:18";0,7772714;2,021123
"2021-04-22 06:45:18";0,7772714;2,019314
"2021-04-22 06:46:18";0,7772714;2,016421
"2021-04-22 06:47:18";0,7772714;2,015697
"2021-04-22 06:48:18";0,7772714;2,013527
"2021-04-22 06:49:18";0,7776331;2,01208
"2021-04-22 06:50:18";0,7776331;2,010634
"2021-04-22 06:51:18";0,7772714;2,009187
"2021-04-22 06:52:18";0,7772714;2,007378
"2021-04-22 06:53:18";0,7779948;2,007017
"2021-04-22 06:54:18";0,7776331;2,00557
"2021-04-22 06:55:18";0,7787182;2,004847
"2021-04-22 06:56:18";0,7787182;2,003038
"2021-04-22 06:57:18";0,7772714;2,002315
"2021-04-22 06:58:18";0,7790799;2,001953
"2021-04-22 06:59:18";0,7776331;2,000506
"2021-04-22 07:00:17";0,7779948;1,99906
"2021-04-22 07:01:17";0,7787182;2,000145
"2021-04-22 07:02:17";0,7783565;1,998336
"2021-04-22 07:03:17";0,7783565;1,997975
"2021-04-22 07:04:17";0,7790799;1,997251
"2021-04-22 07:05:18";0,7798032;1,996166
"2021-04-22 07:06:18";0,7794415;1,995081
"2021-04-22 07:07:18";0,7801649;1,993634
"2021-04-22 07:08:18";0,7801649;1,993634
"2021-04-22 07:09:18";1,915509;2,022208
"2021-04-22 07:10:18";1,90068;2,056568
"2021-04-22 07:11:18";1,899957;2,070674
"2021-04-22 07:12:18";1,901403;2,076823
"2021-04-22 07:13:18";1,905744;2,082972
"2021-04-22 07:14:18";1,910446;2,086589
"2021-04-22 07:15:18";1,912616;2,088759
"2021-04-22 07:16:18";1,916594;2,090929
"2021-04-22 07:17:18";1,919488;2,092014
"2021-04-22 07:18:17";1,921658;2,092014
"2021-04-22 07:19:17";1,925275;2,093822
"2021-04-22 07:20:17";1,927807;2,094184
"2021-04-22 07:21:17";1,930339;2,094907
"2021-04-22 07:22:17";1,932509;2,094546
"2021-04-22 07:23:17";1,934679;2,095992
"2021-04-22 07:24:17";1,937572;2,094907
"2021-04-22 07:25:17";1,939381;2,094184
"2021-04-22 07:26:18";1,941551;2,094184
"2021-04-22 07:27:18";1,944083;2,093822
"2021-04-22 07:28:18";1,946615;2,094184
"2021-04-22 07:29:18";1,949508;2,093822
"2021-04-22 07:30:18";1,950955;2,094184
"2021-04-22 07:31:18";1,953125;2,093461
"2021-04-22 07:32:18";1,955657;2,092376
"2021-04-22 07:33:18";1,958189;2,092376
"2021-04-22 07:34:18";1,960359;2,091652
"2021-04-22 07:35:18";1,963614;2,091652
"2021-04-22 07:36:18";1,964699;2,090929
"2021-04-22 07:37:18";1,967954;2,090567
"2021-04-22 07:38:18";1,970124;2,089844
"2021-04-22 07:39:18";1,973018;2,090205
"2021-04-22 07:40:17";1,974103;2,08912
"2021-04-22 07:41:17";1,977358;2,08912
"2021-04-22 07:42:18";1,979167;2,08912
"2021-04-22 07:43:18";1,980975;2,088759
"2021-04-22 07:44:18";1,983507;2,087674
"2021-04-22 07:45:18";1,986039;2,088397
"2021-04-22 07:46:18";1,987486;2,086589
"2021-04-22 07:47:18";1,987486;2,08478
"2021-04-22 07:48:18";1,988571;2,083333
"2021-04-22 07:49:17";1,989294;2,082248
"2021-04-22 07:50:17";1,990379;2,082248
"2021-04-22 07:51:17";1,990741;2,080801
"2021-04-22 07:52:17";1,992549;2,080078
"2021-04-22 07:53:17";1,992188;2,079716
"2021-04-22 07:54:17";1,993996;2,078631
"2021-04-22 07:55:17";1,994358;2,077908
"2021-04-22 07:56:17";1,995443;2,077546
"2021-04-22 07:57:17";1,995804;2,076823
"2021-04-22 07:58:18";1,996889;2,076823
"2021-04-22 07:59:18";1,997975;2,076099
"2021-04-22 08:00:17";1,998336;2,076099
"2021-04-22 08:01:17";1,99906;2,074653
"2021-04-22 08:02:17";1,99906;2,074653
"2021-04-22 08:03:17";1,99906;2,074291
"2021-04-22 08:04:17";2,001591;2,073568
"2021-04-22 08:05:17";2,00123;2,073206
"2021-04-22 08:06:17";2,001591;2,073206
"2021-04-22 08:07:17";2,004847;2,073568
"2021-04-22 08:08:17";2,007378;2,073929
"2021-04-22 08:09:17";2,008464;2,073568
"2021-04-22 08:10:17";2,009187;2,073206
"2021-04-22 08:11:17";2,00991;2,071759
"2021-04-22 08:12:17";2,011357;2,071036
"2021-04-22 08:13:17";2,010995;2,070674
"2021-04-22 08:14:17";2,010272;2,070674
"2021-04-22 08:15:17";2,010634;2,068142
"2021-04-22 08:16:17";2,047164;2,075738
"2021-04-22 08:17:17";2,08695;2,092737
"2021-04-22 08:18:17";2,07827;2,098163
"2021-04-22 08:19:17";2,131438;2,121311
"2021-04-22 08:20:17";2,163628;2,218605
"2021-04-22 08:21:17";2,204861;2,302156
"2021-04-22 08:22:17";2,167969;2,33941
"2021-04-22 08:23:17";2,22186;2,334346
"2021-04-22 08:24:17";2,216435;2,344112
"2021-04-22 08:25:17";2,179543;2,346282
"2021-04-22 08:26:17";2,239945;2,360026
"2021-04-22 08:27:17";2,169054;2,366175
"2021-04-22 08:28:17";2,259476;2,354239
"2021-04-22 08:29:17";2,245732;2,332538
"2021-04-22 08:30:17";2,278284;2,322772
